PlayerFBref,UrlFBref,UrlTmarkt,TmPos,fbref_id,tm_id
Cebio Soukou,https://fbref.com/en/players/3c4b7820/Cebio-Soukou,https://www.transfermarkt.com/cebio-soukou/profil/spieler/85000,Right Winger,3c4b7820,85000
Cecilio DomÃ­nguez,https://fbref.com/en/players/3162d667/Cecilio-Dominguez,https://www.transfermarkt.com/cecilio-dominguez/profil/spieler/273012,Left Winger,3162d667,273012
Cedric Gondo,https://fbref.com/en/players/ff37d2ef/Cedric-Gondo,https://www.transfermarkt.com/cedric-gondo/profil/spieler/213854,Centre-Forward,ff37d2ef,213854
Cedric Itten,https://fbref.com/en/players/ef233486/Cedric-Itten,https://www.transfermarkt.com/cedric-itten/profil/spieler/243856,Centre-Forward,ef233486,243856
Cedric Teuchert,https://fbref.com/en/players/f956479d/Cedric-Teuchert,https://www.transfermarkt.com/cedric-teuchert/profil/spieler/207597,Centre-Forward,f956479d,207597
Cedric Zesiger,https://fbref.com/en/players/2bab583c/Cedric-Zesiger,https://www.transfermarkt.com/cedric-zesiger/profil/spieler/382478,Centre-Back,2bab583c,382478
Celsinho,https://fbref.com/en/players/a1c5a10b/Celsinho,https://www.transfermarkt.com/celsinho/profil/spieler/539221,Right-Back,a1c5a10b,539221
Celso Borges,https://fbref.com/en/players/b8836910/Celso-Borges,https://www.transfermarkt.com/celso-borges/profil/spieler/81532,Central Midfield,b8836910,81532
Celso Ortiz,https://fbref.com/en/players/8ad33fc8/Celso-Ortiz,https://www.transfermarkt.com/celso-ortiz/profil/spieler/125250,Defensive Midfield,8ad33fc8,125250
Celton Anssumane Biai,https://fbref.com/en/players/545599ea/Celton-Anssumane-Biai,https://www.transfermarkt.com/celton-biai/profil/spieler/461963,Goalkeeper,545599ea,461963
Cem TÃ¼rkmen,https://fbref.com/en/players/fc056d1e/Cem-Turkmen,https://www.transfermarkt.com/cem-turkmen/profil/spieler/530157,Central Midfield,fc056d1e,530157
Cengiz Ãnder,https://fbref.com/en/players/1880614f/Cengiz-Under,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647,Right Winger,1880614f,341647
Cenk GÃ¶nen,https://fbref.com/en/players/76338022/Cenk-Gonen,https://www.transfermarkt.com/cenk-gonen/profil/spieler/45214,Goalkeeper,76338022,45214
Cenk Tosun,https://fbref.com/en/players/9a104dee/Cenk-Tosun,https://www.transfermarkt.com/cenk-tosun/profil/spieler/45671,Centre-Forward,9a104dee,45671
Cenk Ãzkacar,https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar,https://www.transfermarkt.com/cenk-ozkacar/profil/spieler/615350,Centre-Back,9a93efc9,615350
Cesar Falletti,https://fbref.com/en/players/00823e9a/Cesar-Falletti,https://www.transfermarkt.com/cesar-falletti/profil/spieler/218306,Attacking Midfield,00823e9a,218306
Cesar Haydar,https://fbref.com/en/players/bc115c92/Cesar-Haydar,https://www.transfermarkt.com/cesar-haydar/profil/spieler/651477,Centre-Back,bc115c92,651477
Cesar Ramos,https://fbref.com/en/players/c8e1bd24/Cesar-Ramos,https://www.transfermarkt.com/cesar-ramos/profil/spieler/540306,Goalkeeper,c8e1bd24,540306
Cesare Casadei,https://fbref.com/en/players/fb920f3a/Cesare-Casadei,https://www.transfermarkt.com/cesare-casadei/profil/spieler/622380,Central Midfield,fb920f3a,622380
Cesc FÃ bregas,https://fbref.com/en/players/33508c78/Cesc-Fabregas,https://www.transfermarkt.com/cesc-fabregas/profil/spieler/8806,Central Midfield,33508c78,8806
Cesinha,https://fbref.com/en/players/07b98fb3/Cesinha,https://www.transfermarkt.com/cesinha/profil/spieler/743730,Centre-Forward,07b98fb3,743730
Chad Marshall,https://fbref.com/en/players/ba82008e/Chad-Marshall,https://www.transfermarkt.com/chad-marshall/profil/spieler/26841,Centre-Back,ba82008e,26841
Chadi Riad,https://fbref.com/en/players/b3b9b8b8/Chadi-Riad,https://www.transfermarkt.com/chadi-riad/profil/spieler/689637,Centre-Back,b3b9b8b8,689637
Chadrac Akolo,https://fbref.com/en/players/debc2f28/Chadrac-Akolo,https://www.transfermarkt.com/chadrac-akolo/profil/spieler/247459,Right Winger,debc2f28,247459
Chahreddine Boukholda,https://fbref.com/en/players/5823d96e/Chahreddine-Boukholda,https://www.transfermarkt.com/chahreddine-boukholda/profil/spieler/342220,Central Midfield,5823d96e,342220
Chaim El Djebali,https://fbref.com/en/players/a1dbb2c7/Chaim-El-Djebali,https://www.transfermarkt.com/chaim-el-djebali/profil/spieler/743501,Central Midfield,a1dbb2c7,743501
Chaka TraorÃ¨,https://fbref.com/en/players/ee6e2b92/Chaka-Traore,https://www.transfermarkt.com/chaka-traore/profil/spieler/700998,Left Winger,ee6e2b92,700998
Chancel Mbemba,https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,https://www.transfermarkt.com/mbemba/profil/spieler/203348,Centre-Back,e76cb9cc,203348
Chanka Zimba,https://fbref.com/en/players/343d80bb/Chanka-Zimba,https://www.transfermarkt.com/chanka-zimba/profil/spieler/568063,Centre-Forward,343d80bb,568063
Chaouki Ben Saada,https://fbref.com/en/players/61d618fa/Chaouki-Ben-Saada,https://www.transfermarkt.com/chaouki-ben-saada/profil/spieler/5597,Right Winger,61d618fa,5597
Chapela,https://fbref.com/en/players/9ed40a69/Chapela,https://www.transfermarkt.com/ivan-chapela/profil/spieler/412046,Left Winger,9ed40a69,412046
Charalambos Lykogiannis,https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis,https://www.transfermarkt.com/charalampos-lykogiannis/profil/spieler/136514,Left-Back,5efc5389,136514
Chardi Landu,https://fbref.com/en/players/6aa36fd4/Chardi-Landu,https://www.transfermarkt.com/chardi-landu/profil/spieler/538966,Left Winger,6aa36fd4,538966
Charles,https://fbref.com/en/players/c4b8bcf4/Charles,https://www.transfermarkt.com/charles/profil/spieler/154059,Centre-Forward,c4b8bcf4,154059
Charles,https://fbref.com/en/players/9dadc297/Charles,https://www.transfermarkt.com/charles/profil/spieler/181773,Goalkeeper,9dadc297,181773
Charles Abi,https://fbref.com/en/players/469d3d84/Charles-Abi,https://www.transfermarkt.com/charles-abi/profil/spieler/418658,Centre-Forward,469d3d84,418658
Charles ArÃ¡nguiz,https://fbref.com/en/players/56413b1f/Charles-Aranguiz,https://www.transfermarkt.com/charles-aranguiz/profil/spieler/89701,Central Midfield,56413b1f,89701
Charles Boli,https://fbref.com/en/players/bbdd999a/Charles-Boli,https://www.transfermarkt.com/charles-boli/profil/spieler/695646,Central Midfield,bbdd999a,695646
Charles Costes,https://fbref.com/en/players/aa67d758/Charles-Costes,https://www.transfermarkt.com/charles-elyan-costes/profil/spieler/854973,Right Winger,aa67d758,854973
Charles De Ketelaere,https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere,https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772,Attacking Midfield,2ef7c612,435772
Charles Ondo,https://fbref.com/en/players/4fd96308/Charles-Ondo,https://www.transfermarkt.com/charles-ondo/profil/spieler/854839,Left-Back,4fd96308,854839
Charles Pickel,https://fbref.com/en/players/f71ad8cb/Charles-Pickel,https://www.transfermarkt.com/charles-pickel/profil/spieler/243879,Defensive Midfield,f71ad8cb,243879
Charles Rigon Matos,https://fbref.com/en/players/6ff91a3a/Charles-Rigon-Matos,https://www.transfermarkt.com/schnellsuche/ergebnis/schnellsuche?query=Charles+Rigon+Matos,,6ff91a3a,
Charles Traore,https://fbref.com/en/players/de488e56/Charles-Traore,https://www.transfermarkt.com/charles-traore/profil/spieler/394906,Left-Back,de488e56,394906
Charles-AndrÃ©as Brym,https://fbref.com/en/players/be76f15c/Charles-Andreas-Brym,https://www.transfermarkt.com/charles-andreas-brym/profil/spieler/595028,Centre-Forward,be76f15c,595028
Charlie Adam,https://fbref.com/en/players/aff418dc/Charlie-Adam,https://www.transfermarkt.com/charlie-adam/profil/spieler/28990,Central Midfield,aff418dc,28990
Charlie Austin,https://fbref.com/en/players/8d228291/Charlie-Austin,https://www.transfermarkt.com/charlie-austin/profil/spieler/129627,Centre-Forward,8d228291,129627
Charlie Cresswell,https://fbref.com/en/players/4654e5f5/Charlie-Cresswell,https://www.transfermarkt.com/charlie-cresswell/profil/spieler/597659,Centre-Back,4654e5f5,597659
Charlie Daniels,https://fbref.com/en/players/9d107085/Charlie-Daniels,https://www.transfermarkt.com/charlie-daniels/profil/spieler/61819,Left-Back,9d107085,61819
Charlie Goode,https://fbref.com/en/players/7aee4dd3/Charlie-Goode,https://www.transfermarkt.com/charlie-goode/profil/spieler/376856,Centre-Back,7aee4dd3,376856
Charlie Hughes,https://fbref.com/en/players/29c29cef/Charlie-Hughes,https://www.transfermarkt.com/charlie-hughes/profil/spieler/746357,Centre-Back,29c29cef,746357
Charlie Jolley,https://fbref.com/en/players/ed807659/Charlie-Jolley,https://www.transfermarkt.com/charlie-jolley/profil/spieler/647393,Centre-Forward,ed807659,647393
Charlie Kelman,https://fbref.com/en/players/d7cf39b1/Charlie-Kelman,https://www.transfermarkt.com/charlie-kelman/profil/spieler/633492,Centre-Forward,d7cf39b1,633492
Charlie Kirk,https://fbref.com/en/players/2b90ec3a/Charlie-Kirk,https://www.transfermarkt.com/charlie-kirk/profil/spieler/421443,Left Winger,2b90ec3a,421443
Charlie Lakin,https://fbref.com/en/players/2ecb71d5/Charlie-Lakin,https://www.transfermarkt.com/charlie-lakin/profil/spieler/564048,Central Midfield,2ecb71d5,564048
Charlie Lyon,https://fbref.com/en/players/f8f309ec/Charlie-Lyon,https://www.transfermarkt.com/charlie-lyon/profil/spieler/367391,Goalkeeper,f8f309ec,367391
Charlie Mulgrew,https://fbref.com/en/players/0ab91559/Charlie-Mulgrew,https://www.transfermarkt.com/charlie-mulgrew/profil/spieler/37428,Centre-Back,0ab91559,37428
Charlie Owens,https://fbref.com/en/players/2a536935/Charlie-Owens,https://www.transfermarkt.com/charlie-owens/profil/spieler/374263,Defensive Midfield,2a536935,374263
Charlie Patino,https://fbref.com/en/players/e71aac2c/Charlie-Patino,https://www.transfermarkt.com/charlie-patino/profil/spieler/581674,Central Midfield,e71aac2c,581674
Charlie Setford,https://fbref.com/en/players/a41272b3/Charlie-Setford,https://www.transfermarkt.com/charlie-setford/profil/spieler/635129,Goalkeeper,a41272b3,635129
Charlie Taylor,https://fbref.com/en/players/cc2d7ad5/Charlie-Taylor,https://www.transfermarkt.com/charlie-taylor/profil/spieler/195633,Left-Back,cc2d7ad5,195633
Charlie Whitaker,https://fbref.com/en/players/08288a57/Charlie-Whitaker,https://www.transfermarkt.com/charlie-whitaker/profil/spieler/726992,Attacking Midfield,08288a57,726992
Charlie Wyke,https://fbref.com/en/players/c205e165/Charlie-Wyke,https://www.transfermarkt.com/charlie-wyke/profil/spieler/163535,Centre-Forward,c205e165,163535
Charlison Benschop,https://fbref.com/en/players/fc93fdf1/Charlison-Benschop,https://www.transfermarkt.com/charlison-benschop/profil/spieler/66783,Centre-Forward,fc93fdf1,66783
Charly Charrier,https://fbref.com/en/players/346c15cc/Charly-Charrier,https://www.transfermarkt.com/charly-charrier/profil/spieler/180091,Attacking Midfield,346c15cc,180091
Charly Jan,https://fbref.com/en/players/a7109d76/Charly-Jan,https://www.transfermarkt.com/charly-jan/profil/spieler/764683,Goalkeeper,a7109d76,764683
Charly Musonda Jr.,https://fbref.com/en/players/62a0089e/Charly-Musonda-Jr,https://www.transfermarkt.com/charly-musonda-jr-/profil/spieler/177862,Attacking Midfield,62a0089e,177862
Charly RodrÃ­guez,https://fbref.com/en/players/f0acf582/Charly-Rodriguez,https://www.transfermarkt.com/carlos-rodriguez/profil/spieler/534620,Central Midfield,f0acf582,534620
Charlys,https://fbref.com/en/players/eff9c9ea/Charlys,https://www.transfermarkt.com/charlys/profil/spieler/1082519,Defensive Midfield,eff9c9ea,1082519
Chase Gasper,https://fbref.com/en/players/7371ec36/Chase-Gasper,https://www.transfermarkt.com/chase-gasper/profil/spieler/336167,Left-Back,7371ec36,336167
Chay Tilt,https://fbref.com/en/players/7643bbbc/Chay-Tilt,https://www.transfermarkt.com/chay-tilt/profil/spieler/387330,Right Winger,7643bbbc,387330
Chayene Santos,https://fbref.com/en/players/64a427b4/Chayene-Santos,https://www.transfermarkt.com/chay/profil/spieler/766381,Attacking Midfield,64a427b4,766381
Che Adams,https://fbref.com/en/players/f2bf1b0f/Che-Adams,https://www.transfermarkt.com/che-adams/profil/spieler/346779,Centre-Forward,f2bf1b0f,346779
Chechu,https://fbref.com/en/players/e98f3a6a/Chechu,https://www.transfermarkt.com/chechu-dorado/profil/spieler/70898,Centre-Back,e98f3a6a,70898
Check Keita,https://fbref.com/en/players/c9f2f83a/Check-Keita,https://www.transfermarkt.com/cheick-keita/profil/spieler/820146,Centre-Back,c9f2f83a,820146
Ched Evans,https://fbref.com/en/players/bb770c52/Ched-Evans,https://www.transfermarkt.com/ched-evans/profil/spieler/61622,Centre-Forward,bb770c52,61622
Cheick Bangoura,https://fbref.com/en/players/ac08dab5/Cheick-Bangoura,https://www.transfermarkt.com/djibril-bangoura/profil/spieler/807170,Right Midfield,ac08dab5,807170
Cheick DiabatÃ©,https://fbref.com/en/players/95cfe655/Cheick-Diabate,https://www.transfermarkt.com/cheick-diabate/profil/spieler/78082,Centre-Forward,95cfe655,78082
Cheick DoucourÃ©,https://fbref.com/en/players/ce4f40c7/Cheick-Doucoure,https://www.transfermarkt.com/cheick-doucoure/profil/spieler/543387,Defensive Midfield,ce4f40c7,543387
Cheick DoukourÃ©,https://fbref.com/en/players/e208bcc8/Cheick-Doukoure,https://www.transfermarkt.com/cheick-doukoure/profil/spieler/129679,Defensive Midfield,e208bcc8,129679
Cheick Keita,https://fbref.com/en/players/82f32d55/Cheick-Keita,https://www.transfermarkt.com/cheick-keita/profil/spieler/330289,Left-Back,82f32d55,330289
Cheick KonatÃ©,https://fbref.com/en/players/1361e5bc/Cheick-Konate,https://www.transfermarkt.com/cheick-oumar-konate/profil/spieler/1108145,Centre-Back,1361e5bc,1108145
Cheick Oumar Konate,https://fbref.com/en/players/6ce2cdf0/Cheick-Oumar-Konate,https://www.transfermarkt.com/cheick-oumar-konate/profil/spieler/1108145,Right-Back,6ce2cdf0,1108145
Cheick SouarÃ©,https://fbref.com/en/players/39c0c75b/Cheick-Souare,https://www.transfermarkt.com/cheick-souare/profil/spieler/569367,Central Midfield,39c0c75b,569367
Cheick Timite,https://fbref.com/en/players/2c92d3c0/Cheick-Timite,https://www.transfermarkt.com/cheick-timite/profil/spieler/424709,Right Winger,2c92d3c0,424709
Cheick TraorÃ©,https://fbref.com/en/players/bfcef334/Cheick-Traore,https://www.transfermarkt.com/cheick-traore/profil/spieler/378965,Right-Back,bfcef334,378965
Cheikh Ahmadou Dieng,https://fbref.com/en/players/40774c6b/Cheikh-Ahmadou-Dieng,https://www.transfermarkt.com/bamba-dieng/profil/spieler/822458,Centre-Forward,40774c6b,822458
Cheikh Diamanka,https://fbref.com/en/players/804b94d7/Cheikh-Diamanka,https://www.transfermarkt.com/cheikh-diamanka/profil/spieler/887054,Centre-Forward,804b94d7,887054
Cheikh Faye,https://fbref.com/en/players/4b792f35/Cheikh-Faye,https://www.transfermarkt.com/cheikh-faye/profil/spieler/949115,Right-Back,4b792f35,949115
Cheikh KanÃ© Sarr,https://fbref.com/en/players/4dc1cd2c/Cheikh-Kane-Sarr,https://www.transfermarkt.com/cheikh-kane-sarr/profil/spieler/632471,Goalkeeper,4dc1cd2c,632471
Cheikh M'Bengue,https://fbref.com/en/players/88fdac8b/Cheikh-MBengue,https://www.transfermarkt.com/cheikh-mbengue/profil/spieler/56795,Left-Back,88fdac8b,56795
Cheikh N'Doye,https://fbref.com/en/players/f1b2365a/Cheikh-NDoye,https://www.transfermarkt.com/cheikh-ndoye/profil/spieler/282058,Central Midfield,f1b2365a,282058
Cheikh Niasse,https://fbref.com/en/players/ff20acfe/Cheikh-Niasse,https://www.transfermarkt.com/cheikh-niasse/profil/spieler/644032,Defensive Midfield,ff20acfe,644032
Cheikh Sidya Diaby,https://fbref.com/en/players/45787ffa/Cheikh-Sidya-Diaby,https://www.transfermarkt.com/cheikh-diaby/profil/spieler/592988,Centre-Forward,45787ffa,592988
Cheikh Tidiane Sabaly,https://fbref.com/en/players/9ddf7fae/Cheikh-Tidiane-Sabaly,https://www.transfermarkt.com/cheikh-sabaly/profil/spieler/568696,Left Winger,9ddf7fae,568696
Cheikhou KouyatÃ©,https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,https://www.transfermarkt.com/cheikhou-kouyate/profil/spieler/66934,Centre-Back,8d3c902d,66934
Chem Campbell,https://fbref.com/en/players/6f711f67/Chem-Campbell,https://www.transfermarkt.com/chem-campbell/profil/spieler/614603,Attacking Midfield,6f711f67,614603
Chema,https://fbref.com/en/players/7f203b54/Chema,https://www.transfermarkt.com/chema/profil/spieler/248330,Centre-Back,7f203b54,248330
Cheon Seonghoon,https://fbref.com/en/players/f1333503/Cheon-Seonghoon,https://www.transfermarkt.com/seong-hoon-cheon/profil/spieler/545503,Centre-Forward,f1333503,545503
Cher Ndour,https://fbref.com/en/players/3b88609d/Cher-Ndour,https://www.transfermarkt.com/cher-ndour/profil/spieler/651005,Central Midfield,3b88609d,651005
Chey Dunkley,https://fbref.com/en/players/c50444fb/Chey-Dunkley,https://www.transfermarkt.com/chey-dunkley/profil/spieler/217094,Centre-Back,c50444fb,217094
Chico,https://fbref.com/en/players/483acdab/Chico,https://www.transfermarkt.com/chico/profil/spieler/55346,Centre-Back,483acdab,55346
Chico,https://fbref.com/en/players/4edc0ef3/Chico,https://www.transfermarkt.com/chico/profil/spieler/612342,Centre-Back,4edc0ef3,612342
Chico,https://fbref.com/en/players/bad7d8a9/Chico,https://www.transfermarkt.com/chico/profil/spieler/349166,Attacking Midfield,bad7d8a9,349166
Chico,https://fbref.com/en/players/bc16535e/Chico,https://www.transfermarkt.com/francisco-da-costa/profil/spieler/559602,Centre-Forward,bc16535e,559602
Chico Banza,https://fbref.com/en/players/c9f58f4d/Chico-Banza,https://www.transfermarkt.com/chico-banza/profil/spieler/574352,Second Striker,c9f58f4d,574352
Chico Lamba,https://fbref.com/en/players/067c8f21/Chico-Lamba,https://www.transfermarkt.com/chico-lamba/profil/spieler/744186,Centre-Back,067c8f21,744186
Chidera Ejuke,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke,https://www.transfermarkt.com/chidera-ejuke/profil/spieler/500067,Left Winger,e7f3e8a7,500067
Chidera Ezeh,https://fbref.com/en/players/9525bdf5/Chidera-Ezeh,https://www.transfermarkt.com/chidera-ezeh/profil/spieler/295323,Right Winger,9525bdf5,295323
Chidozie Awaziem,https://fbref.com/en/players/70d8e84c/Chidozie-Awaziem,https://www.transfermarkt.com/chidozie-awaziem/profil/spieler/358143,Centre-Back,70d8e84c,358143
Chiedozie Ogbene,https://fbref.com/en/players/788c0277/Chiedozie-Ogbene,https://www.transfermarkt.com/chiedozie-ogbene/profil/spieler/392591,Right Winger,788c0277,392591
Chima Akas,https://fbref.com/en/players/6187871f/Chima-Akas,https://www.transfermarkt.com/chima-akas/profil/spieler/407577,Left-Back,6187871f,407577
Chima Okoroji,https://fbref.com/en/players/d453346c/Chima-Okoroji,https://www.transfermarkt.com/chima-okoroji/profil/spieler/284035,Left-Back,d453346c,284035
Chimuanya Ugochukwu,https://fbref.com/en/players/1df4a109/Chimuanya-Ugochukwu,https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999,Defensive Midfield,1df4a109,711999
