BGGId,YearPublished,GameWeight,MinPlayers,MaxPlayers,MfgPlaytime,MfgAgeRec,NumExpansions,Kickstarted,IsReimplementation,AvgRating,Mech_PC1,Mech_PC2,Mech_PC3,Mech_PC4,Mech_PC5,Mech_PC6,Mech_PC7,Mech_PC8,Mech_PC9,Mech_PC10,Theme_PC1,Theme_PC2,Theme_PC3,Theme_PC4,Theme_PC5,Theme_PC6,Theme_PC7,Theme_PC8,Theme_PC9,Theme_PC10
103745,2012,2.75,2,4,60,8,0,0,0,6.1375,-0.7011468719764897,0.35415427157900975,-0.8812035981785289,0.7034838072161406,0.7726328050459718,2.9593368394682704,-0.45562604799851414,-0.40878854796409897,1.1334225593716756,0.04455552777146897,0.059370167496965776,1.6268436161198498,1.622536643414307,1.293490716704901,-1.056742976407285,-0.40008347148310447,0.43238317766386736,-0.5535992765886779,0.2813098454333591,0.09827367722636776
103752,2011,2.2222,2,2,30,6,0,0,0,7.28182,0.08203766085443857,-0.11929714368672775,-0.7018374801147611,-0.29922043962292066,-0.09135428933685956,0.39335598716793774,0.7424315545893185,-1.3729163284726247,1.1451011834013312,-0.7938467525114878,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
103755,2011,1.5,2,4,35,8,1,0,0,6.34697,-1.05612385440772,-0.2535845044818704,-1.1692936893985022,0.160603843999624,-0.2814994219743269,0.23574538640210102,0.5290460465689735,-0.24181174102511155,0.8590017140205172,-0.29373030064417077,0.8024212813698336,0.7282510197467702,-0.09282384514949106,-1.3929812520959244,-1.9068948589142123,1.0774693174660461,-0.14689042788304757,2.4569350110677135,0.6452582968676869,1.2174795062342978
103783,2011,1.0,4,6,40,13,1,0,0,6.96364,-0.28986051904614,-0.7096953650313881,0.5449827173722638,0.48401091401855156,-0.11069462342254453,-0.4550959568025151,-0.27213408693644253,-0.23742777386392927,-0.11607398144335365,0.5611380282223208,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
103806,2011,2.75,2,4,90,12,1,0,1,5.75652,-0.6499516058516144,-0.24446262913556238,-0.2571196690869826,-0.5667278026518927,0.6890449610020445,-0.2552553089141435,-0.2700350814192564,-0.5362314363067695,-0.39933753825898477,0.31483637370465756,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
103807,2011,1.0,3,5,15,8,0,0,0,6.49371,-1.2923615613967672,-0.43409462943717614,-0.5016011498365054,0.16970583395039968,-0.8221636492258655,0.13714363993239853,0.6486088111407542,-0.10585094559287922,0.5229815366171748,-0.3409862632238311,-0.1909045574144204,-0.34273158939667897,-0.9031469190066546,-0.9254611749163932,-0.3595749837477141,-0.6746353826661419,0.02132795218351926,-0.8679985189614929,-1.175110705962678,0.48243586292260315
103811,2011,2.0,2,4,30,10,0,0,0,5.41739,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.30173883506476584,-0.23065786663280013,0.005998241334829205,0.10439193218725111,-0.022493419993925998,-1.0565035897376476,-0.5441956968345962,-0.2366816301854941,0.6088852961519577,0.7772576872894995
103814,2011,1.1875,1,99,10,8,0,0,0,6.4871,-0.3839918278712674,-0.961685877418244,-0.6204548440112558,-0.5125614328540663,-1.5074121380016332,0.09536098465116279,1.337468012219174,0.26458558078078437,-0.3373758656282583,0.9954196376333331,-0.7997098074939833,0.2833681844825959,-1.1741047568470928,-1.5463679987035133,-0.16075256772239083,-0.3710423546458182,0.04981652506707116,-1.508295342396902,-0.5986902880266093,0.15284273728716213
103828,2011,1.5,2,4,40,5,0,0,0,5.40294,-0.8011239070372234,-0.48089634229384826,-0.326888525522825,-0.20150174528291354,0.20933167434824362,-0.5691547536890839,0.04163182940677076,-0.4196577082362438,-0.20445587344153868,-0.44008227886084134,-0.47240879454888673,-0.17831343154232476,-0.6209127842265384,-0.6119309766346075,-0.16832015643446765,-0.08771301355549789,-0.2192495323729009,-0.7150428490877966,-0.20984221789966354,-0.39156939828370024
103830,2011,3.5,2,2,45,8,0,1,0,7.26319,0.24011621901528496,-0.8400445913301591,-0.7109883852117461,-0.4116535094703856,-0.814613368160277,0.16852640051070822,1.2535494381372316,-0.582865645091957,0.8981182117849721,-0.26334972781814725,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
103843,2011,1.0,2,6,30,8,0,0,0,6.06214,-0.11781454792653522,-0.7428521637708905,-0.3271598901818302,-0.4715258611420109,0.05841998357943891,-0.13350217636321093,-0.20077159085397064,0.9139912854762032,-0.24460261130933222,0.39136435165944194,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
103844,2011,1.8333,3,6,30,8,0,1,1,5.37434,-0.11453403798696998,-0.04835894972614251,-0.8462290705378055,-0.3240512350699717,0.021472683239070322,-0.26224917880151477,-0.76739553636553,0.22008275570644042,0.33211876702778254,0.3774675587793891,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
103877,2011,2.1154,2,4,45,8,0,0,0,6.46761,-0.9910629021405571,-1.0494586480404788,-0.8244090981456771,0.22617487214882973,-0.4882432335871212,0.2634770262914365,1.174623069666645,0.7711315809290179,0.4611744120983384,0.4806857712293998,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
103883,2011,1.8,2,4,60,8,0,0,0,6.33062,-1.1808587489550295,0.49586735725740944,-1.5838943921318527,0.07536016543681771,-0.7732963664076599,3.281058150209583,0.8165988464612622,-0.3376079117018068,0.6135657183736913,-0.12227509842103372,1.5507266414540672,-0.014792932599137075,0.2863477038847217,0.07317818950015237,-0.8213657218730358,-0.6015062971859358,-0.12341549142155736,-0.3349688465942948,-0.3842804402205121,1.1246529014861562
103885,2012,2.4889,2,2,45,14,61,0,0,7.67429,6.319223481802269,1.5472932190001154,4.534296064728778,0.893384593039213,4.190779689650524,1.4717805291254842,5.780972102276182,-4.136330902568272,-6.3117159152894855,-7.416965560173978,0.1698073076819985,-0.3379022296398272,-2.081249674801121,0.9584232199194335,2.954910998878984,-1.3442282996499963,-0.08748361950253632,1.938821917982251,-0.815467661188751,-0.45331219204488526
103886,2012,2.9672,2,2,60,10,42,0,0,7.18217,-0.6862745527683451,0.046962612394321875,0.21519483978118623,-0.6236305910822505,0.7709938588370795,-0.308795289027382,-0.2816203323284084,-0.5846879745290883,-0.018958932890795036,-0.7338176572238371,0.8714484845498395,0.1951559812307808,-0.7700545239711307,-0.24746575339307988,2.0708471578729126,0.08811087144320075,0.7052743759216188,0.947602804268529,-1.5908221452688451,-1.2184347833034643
103922,2011,1.0,2,4,20,7,0,0,0,4.92121,-0.016145326371276702,-0.8780482479845817,-0.42333846332823444,-0.21650340434698645,-0.0016932820383125551,0.00301552846263696,-0.3037818157762458,0.21745848352054925,-0.053927472234599205,0.48497641883064846,0.8714484845498395,0.1951559812307808,-0.7700545239711307,-0.24746575339307988,2.0708471578729126,0.08811087144320075,0.7052743759216188,0.947602804268529,-1.5908221452688451,-1.2184347833034643
103937,2012,1.4286,1,2,30,15,2,1,0,5.91435,-0.1996968238158986,-0.45671489677131527,0.43193866089957444,-1.5769951242884586,0.46636326595375466,0.6100784598916867,-1.1740386305816661,0.39471390124696326,-0.8072261798259681,0.5539712234696457,3.0646349271137057,-0.4738541587592193,0.5831245813205204,0.44308407728628074,1.5128209055396573,3.004770527972585,-4.141366557682387,0.37557834738760937,1.7070474084999365,-0.8043522413735767
103975,2013,3.0,2,2,30,12,1,1,0,6.43571,0.6983148395981756,0.15879535032328823,-0.2783336082752865,-0.8235375302131569,1.208455765350096,0.7252700355685641,-0.24094955778914579,-1.445321261850168,0.9177365839047276,0.5397030047720177,1.0152968171616839,-0.05852889056968441,0.24480517201986213,0.17698572054873185,-0.033752698603419035,-0.2845308906596791,0.5224559885812247,0.19686108714180664,-0.037057412223919575,0.40770929439682896
104006,2011,3.073,2,4,90,12,5,0,0,7.51728,-0.9277438064867459,2.822482423592819,-2.2757328492394384,-0.3674280401582205,-0.28300609869426085,-1.8271395055164168,-0.30687857449054945,0.52435044443061,1.3874803390918151,0.4665653591583741,-0.8529854604924192,1.2270480055478363,0.7985826673458761,-0.14068702538117256,-1.7334615586622508,0.24305124441085643,0.3932538494535447,0.04733108885600067,0.47098445574751796,-0.599790128750725
104012,2011,2.8,2,2,60,13,4,0,0,6.69032,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
104020,2011,3.3249,2,5,90,12,2,1,0,7.21203,0.0909850325374322,4.622674255384863,-3.186054016766333,2.025135644961869,-1.2558805754702644,3.449424704799201,-2.52831004757194,-2.2265928855615984,0.6873299799255661,-1.90750769697168,-2.3773469717780475,1.6282222327675875,0.8597541390335686,1.2507703851761163,0.08880108786325948,-1.8278762401933004,-0.9750319099401636,-0.38630891889272095,1.5856923433036083,1.2883269460911568
104029,2011,1.5,2,4,15,10,0,0,0,5.99268,-0.7140266798887075,0.6367045744633923,-1.3861543276360515,-1.029365605216187,0.12259232015685201,1.6609767593516256,0.5678225019546989,-2.8954964440495266,2.451626923322365,0.9893098466059129,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
104063,2011,1.35,2,5,30,5,0,0,0,5.88361,-0.9990267819037689,0.025264847387338616,-0.5380700590575509,-0.33904141498527657,0.4178546542506777,-1.1385625356046072,-0.04089635132801918,-0.5063493221566948,-0.019685419146579734,-1.1382823457848192,-0.037199048484730324,-0.4021026957071856,-0.39680087173625816,-0.2921570863864774,-0.31377035421562527,-0.3649891805805792,-0.27587727838444387,-0.5076092864512793,-0.2608054248691168,0.1407764234564241
104162,2012,3.2072,1,5,120,14,43,0,1,7.66953,10.656828885826428,6.379665174269663,5.980683663757824,-5.921477479535193,1.7322526787730008,7.958964746162449,2.25028000508957,0.5291297019971167,3.4488565081459597,-3.1352877838008215,3.3114516803314973,0.2805250238252946,1.3859642208896878,0.9858563207500715,-0.6399978076547522,-0.7269520136632778,0.46832274094157467,0.6201855746667927,0.12970491558520092,1.8754670114701282
104234,2011,1.1429,4,8,30,12,0,0,0,5.60063,-0.8448490985994442,-0.26227483186192535,0.017484263896063897,-0.041640179419299435,0.4741469032663093,-0.9447055353329791,0.3701385278773513,-0.9751701069659133,-0.7887650795887977,-0.8184941302348494,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
104239,2010,2.0,2,4,0,16,0,0,0,6.31273,-0.8614813663011991,-0.6513102204782779,0.5264299885730155,0.622339847409366,-0.3354631879954918,-0.5903974533437949,0.05288917037137519,-0.5305315853526493,-0.13768067729935082,0.22538766889110112,-0.173661893216968,-0.40899070696909817,-0.869779661859333,-0.820640321933018,0.18711020252336033,-0.06950514400983336,-0.02664577737970602,-0.806460943115788,-0.35263689134386916,-0.8811721101033623
104340,2011,1.8235,1,5,40,8,0,0,0,6.24714,0.708122199232778,-0.33546768441248404,-0.5921494180549356,-0.30418598769438454,0.5886149224314146,1.5674454477060964,-0.3945459092828247,-0.5157723912451125,0.9467751080983061,0.5586653083928446,-1.52123058354271,1.8326052268184703,0.2608681387837797,0.4933294599428591,1.5829772203684336,-0.3699958035177532,-0.9192038936208998,-1.283640633198936,0.3898445555852399,1.6202632205283574
104347,2011,2.1541,2,4,75,10,4,0,0,6.89719,-0.046456863696012714,4.993412040827047,-1.2185789148902235,-0.007095594811804638,-0.42905317381940367,1.5501114863303838,2.1510422968810397,2.554176643848644,0.8703689261627783,1.7048042971531006,-1.1353950695370845,1.17703291979342,0.3248786737783827,0.22656951807280687,0.5051044377824455,0.14595232041324022,-0.04485300327341888,-0.3288596814102885,0.14289358591305915,-0.0770570561844533
104351,2011,1.3,2,2,120,12,0,0,0,5.77746,0.3539834235204334,-1.2064483209968269,-0.7025314721705387,0.23031658392606605,-0.4101293923401591,-0.3559287494953204,-0.299689118141877,-0.1395199157489519,0.19323931767823946,0.14655182753566043,-0.3911901865918078,0.12057826063277183,0.4691674506177092,0.4868110519023491,-1.3553404679707275,-0.290094602394567,0.4778107916001939,-0.25482508704347495,-0.35061288501443244,-1.0980816944825735
104353,2011,1.7273,1,2,120,12,0,0,0,6.3082,0.2350037571598556,-0.5550717762781399,-0.2346112149210454,-0.39024258432429815,0.7453440174258021,0.08147634244548733,-0.8381228439133613,-0.11174764589683896,-0.46416443233530014,1.559839503187727,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
104363,2012,3.2802,3,6,180,14,0,0,1,7.08112,-0.36645906989250093,7.529185659008268,3.65062520569063,5.50812009307999,7.178633750843872,-2.9297809919336264,2.4138801971014368,-0.5473653904334818,-3.2441361107734767,5.937946971198505,0.801150319780357,0.23281217756942935,0.45510836640768604,1.4252522390171316,0.9559755297535121,0.510531929989204,1.471306417781346,1.9449543277699655,-1.1880163389537937,-1.1290464958043798
104376,2011,1.1429,2,6,20,7,0,0,0,6.00342,-0.870117285992673,-0.9855452980116897,0.06404158739251099,0.02665331112849775,-0.6911617318430637,-0.4120219229565449,0.3216623112703526,-0.05919587860153029,-0.4101074322110806,-0.03855457085139384,-0.47240879454888673,-0.17831343154232476,-0.6209127842265384,-0.6119309766346075,-0.16832015643446765,-0.08771301355549789,-0.2192495323729009,-0.7150428490877966,-0.20984221789966354,-0.39156939828370024
104377,2011,1.5614,2,4,40,13,0,0,0,6.33993,-1.4374341137329674,-0.01663345684003639,0.31723300619301786,1.4133494314098964,0.5481662117686366,-0.7306823580283739,0.6884738958583989,-0.5629376511961365,-1.0985638186668114,-1.2939727334425057,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
104498,2012,2.875,3,5,90,10,0,0,0,6.96498,0.2350037571598556,-0.5550717762781399,-0.2346112149210454,-0.39024258432429815,0.7453440174258021,0.08147634244548733,-0.8381228439133613,-0.11174764589683896,-0.46416443233530014,1.559839503187727,-0.9963178462921024,-0.3455197390845505,0.2780377605175836,0.8608486044391951,-0.05035814609165008,-2.3036194180666234,-1.1297027262437298,-0.04380267797445306,1.5914301693072377,1.6953426845755017
104527,2011,1.0,2,6,45,6,0,0,0,4.98165,-0.5877661736263358,-0.8196631034314716,-0.44189119212748273,-0.07817447095617183,-0.2264618466112598,-0.132285968078643,0.021241441531572015,-0.07564532796817085,-0.07553416809059638,0.1492260594994286,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
104553,2011,2.8,2,2,25,8,0,0,0,7.18583,-1.001122900461467,-0.6252466443671031,-1.2992508587931884,-0.4992053318323876,-1.17432760841101,0.552527749227233,1.0956213647625355,-0.957454526505603,0.9146925252406989,0.020948024640206064,-1.0353166334393935,-1.3838478961773135,-0.0051935867986776805,0.3192161804470061,-0.10080466852000818,1.039432798799517,0.13671464173162484,-1.3907824056987501,-0.3995248093951815,1.5278824539447404
104555,2011,1.2917,2,2,15,8,0,0,0,5.94179,-1.104435237035259,-1.0793274117324099,-0.3117123651865055,-0.3017422913967136,-1.308827391674896,-0.4004642504374423,1.1246064085973908,-0.2770813263139491,-0.1029464240290838,-0.1320992451144697,0.9362981649268106,-0.23645629603335505,0.13217071609513611,0.14486110812559952,0.023427505183647248,0.3833842585176108,-0.749601667836409,-0.3345458057972662,0.2536648210370882,-0.1559296615125879
104558,2011,1.5714,2,4,45,8,0,0,0,6.02844,-0.39848183725379904,-0.6752949177352452,-0.3150997501627548,0.2929142669564847,0.7899845117771618,-0.04964793529682715,0.06704610290698824,0.9381084598620834,0.046698394421396415,0.3206724664634256,-0.9719449505588486,1.147581664720665,1.4174408877847782,1.0508608217636672,-1.9553067915941276,-0.2120850512488339,0.8716861209469342,-0.07125849107797001,-0.45750459647548986,-1.970573826197844
104573,2012,1.7234,2,4,45,8,0,0,0,6.43793,-1.4842922421456546,0.6575613874361768,-2.794488024543596,2.5411991633871516,-1.1750688668859621,4.597517203298662,-0.1981091802939756,-2.687326290867962,1.2681485040595508,-0.09213783207457761,0.8115991278737159,0.20816292925449706,-0.20840561728027512,-0.6671175038187406,-0.3834943232709636,0.012894351592076796,0.19648267126662772,-0.5669884795987331,0.295208998003595,0.3003505626964188
