url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,Unnamed: 13,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok/8628263?page=28&pos=12&cr=100,"Eladó 2 szobás téglalakás 97,2 millió Ft értékben Siófokon - Akvamarin Lakópark lakóparkban",97.0,47.0,földszint,2.0,"Siófok, Deák Ferenc sétány 43.",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,,A++,,,3,"6,3 m²",,2026. április,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xvi-kerulet-cinkota/8625425?page=28&pos=13&cr=100,Budapest XVI. kerület eladó társasházi lakás 3 szobás: 55 millió Ft,55.0,72.0,földszint,3.0,"Budapest XVI. kerület, Cinkota",2025-08-15,Társasházi lakás,Átlagos,Gáz (konvektor),1950,Nem adta meg a hirdető,,Nincs,1,,15 000 Ft/hó,,4 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonfured-belvaros/8609534?page=28&pos=14&cr=100,"Balatonfüred eladó téglalakás 2 szobás: 85,5 millió Ft",85.0,55.0,1. emelet,2.0,"Balatonfüred, Belváros",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026,Nem adta meg a hirdető,,,3,26 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen/8603887?page=28&pos=15&cr=100,"Debrecen eladó panellakás 1 szobás: 46,2 millió Ft",46.0,42.0,1. emelet,1.0,"Debrecen, Alkotmány",2025-08-15,Panellakás,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,,4,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet-rakospalota/8521973?page=28&pos=16&cr=100,Budapest XV. kerület eladó téglalakás 2 szobás: 76 millió Ft,76.0,89.0,1. emelet,2.0,"Budapest XV. kerület, Rákospalota",2025-08-15,Téglalakás,Felújított,Gázkazán,1988,Nem adta meg a hirdető,,,1,12 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-paks-lakotelep/8458957?page=28&pos=17&cr=100,"Paks eladó téglalakás 4 szobás: 74,9 millió Ft",74.0,82.0,2. emelet,4.0,"Paks, Lakótelep",2025-08-15,Téglalakás,Jó állapotú,Távfűtés,2009,Nem adta meg a hirdető,,,2,14 m²,25 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-paks-lakotelep/8590420?page=28&pos=18&cr=100,"Paks eladó panellakás 1+1 fél szobás: 35,9 millió Ft",35.0,41.0,2. emelet,1.0,"Paks, Lakótelep",2025-08-15,Panellakás,Jó állapotú,Távfűtés,,Nem adta meg a hirdető,,,4,"3,5 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet-pestujhely/8587737?page=28&pos=19&cr=100,Budapest XV. kerület eladó téglalakás 1+1 fél szobás: 56 millió Ft,56.0,40.0,2. emelet,1.0,"Budapest XV. kerület, Pestújhely",2025-08-15,Téglalakás,Felújított,Gázkazán,1980,E,,Nincs,3,,12 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-kelenfold/8549272?page=28&pos=20&cr=100,"Budapest XI. kerület eladó téglalakás 1 szobás: 59,5 millió Ft",59.0,38.0,2. emelet,1.0,"Budapest XI. kerület, Kelenföld, Bartók Béla út",2025-08-15,Téglalakás,Újszerű,Elektromos,,Nem adta meg a hirdető,,,5,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiv-kerulet-nagyzuglo/8497256?page=29&pos=1&cr=100,"Budapest XIV. kerület eladó panellakás 3 szobás: 74,9 millió Ft",74.0,68.0,2. emelet,3.0,"Budapest XIV. kerület, Nagyzugló",2025-08-15,Panellakás,Felújított,Távfűtés egyedi méréssel,1990,B,,,10,4 m²,20 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8549719?page=29&pos=2&cr=100,"Budapest XIII. kerület eladó téglalakás 3 szobás: 73,08 millió Ft",73.0,59.0,földszint,3.0,Budapest XIII. kerület,2025-08-15,Téglalakás,Felújított,Egyéb,1970,D,,,3,,28 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-gyula/8356636?page=29&pos=3&cr=100,Gyula eladó társasházi lakás 2 szobás: 56 millió Ft,56.0,62.0,földszint,2.0,"Gyula, Varsándi utca 5",2025-08-15,Társasházi lakás,Új építésű,Hőszivattyú,2024,A+,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet/8667116?page=29&pos=4&cr=99,Budapest XII. kerület eladó téglalakás 1 szobás: 62 millió Ft,62.0,30.0,3. emelet,1.0,"Budapest XII. kerület, Kléh István utca",2025-08-15,Téglalakás,Újszerű,Gáz (konvektor),1920,Nem adta meg a hirdető,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8060938?page=29&pos=5&cr=99,"Balatonmáriafürdő eladó téglalakás 2 szobás: 58,03 millió Ft",58.0,44.0,földszint,2.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026,Nem adta meg a hirdető,,Nincs,,,,,15 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8056731?page=29&pos=6&cr=98,"Balatonmáriafürdő eladó téglalakás 1 szobás: 55,26 millió Ft",55.0,30.0,1. emelet,1.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Egyéb,2024,Nem adta meg a hirdető,,Nincs,,,,,14 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-i-kerulet/8547228?page=29&pos=7&cr=95,"Budapest I. kerület eladó téglalakás 3 szobás: 111,9 millió Ft",111.0,68.0,1. emelet,3.0,"Budapest I. kerület, Attila út 119",2025-08-15,Téglalakás,Felújított,Távfűtés,,D,,,5,5 m²,25 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged-felsovaros/8544098?page=29&pos=8&cr=95,"Szeged eladó téglalakás 1+3 fél szobás: 91,8 millió Ft",91.0,75.0,2. emelet,1.0,"Szeged, Felsőváros, Tabán",2025-08-15,Téglalakás,Újszerű,Gázkazán,2008,Nem adta meg a hirdető,,Nincs,3,7 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8061098?page=29&pos=9&cr=95,"Balatonmáriafürdő eladó téglalakás 3 szobás: 96,35 millió Ft",96.0,62.0,2. emelet,3.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026,Nem adta meg a hirdető,,Nincs,,,,,46 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8666963?page=29&pos=10&cr=95,Budapest II. kerület eladó téglalakás 2 szobás: 136 millió Ft,136.0,66.0,3. emelet,2.0,"Budapest II. kerület, Rózsadomb, Mecset utca 19",2025-08-15,Téglalakás,Felújított,Gázkazán,,C,,,4,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-tokol-pesti-uti-lakotelep/8666843?page=29&pos=11&cr=95,"Tököl eladó téglalakás 1+2 fél szobás: 45,9 millió Ft",45.0,51.0,4. emelet,1.0,"Tököl, Pesti úti lakótelep, Mátyás király utca 7/c",2025-08-15,Téglalakás,Jó állapotú,Gáz (konvektor),,Nem adta meg a hirdető,,Nincs,4,,25 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xii-kerulet-svabhegy/8659995?page=29&pos=12&cr=95,Budapest XII. kerület eladó társasházi lakás 1+3 fél szobás: 149 millió Ft,149.0,79.0,2. emelet,1.0,"Budapest XII. kerület, Svábhegy",2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,,B,,,3,10 m²,21 000 Ft/hó,,10 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-pomaz-vorosmarty-lakotelep/8665118?page=29&pos=13&cr=95,Pomáz eladó téglalakás 3 szobás: 98 millió Ft,98.0,76.0,félemelet,3.0,"Pomáz, Vörösmarty-lakótelep",2025-08-15,Téglalakás,Felújított,Gázkazán,1980,Nem adta meg a hirdető,,Nincs,2,9 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-ujpest/8637592?page=29&pos=14&cr=95,"Budapest IV. kerület eladó téglalakás 4 szobás: 99,9 millió Ft",99.0,94.0,1. emelet,4.0,"Budapest IV. kerület, Újpest",2025-08-15,Téglalakás,Felújított,Házközponti fűtés egyedi méréssel,2008,A+,,,3,6 m²,11 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-tatabanya-banhidai-lakotelep/8645369?page=29&pos=15&cr=95,"Tatabánya eladó panellakás 2 szobás: 39,75 millió Ft",39.0,53.0,félemelet,2.0,"Tatabánya, Bánhidai lakótelep",2025-08-15,Panellakás,Jó állapotú,Távfűtés,,Nem adta meg a hirdető,,,3,4 m²,14 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8422475?page=29&pos=16&cr=95,"Budapest VII. kerület eladó téglalakás 5+5 fél szobás: 179,86 millió Ft",179.0,122.0,1. emelet,5.0,"Budapest VII. kerület, Erzsébet krt.",2025-08-15,Téglalakás,Felújított,Gázkazán,,Nem adta meg a hirdető,,,5,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-herminamezo/8583207?page=29&pos=17&cr=95,"Budapest XIV. kerület eladó téglalakás 2 szobás: 62,5 millió Ft",62.0,50.0,3. emelet,2.0,"Budapest XIV. kerület, Herminamező",2025-08-15,Téglalakás,Átlagos,Gáz (konvektor),,Nem adta meg a hirdető,,,3,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-nadorkert/8647195?page=29&pos=18&cr=95,"Budapest XI. kerület eladó téglalakás 3 szobás: 164,99 millió Ft",164.0,77.0,4. emelet,3.0,"Budapest XI. kerület, Nádorkert, Bíró László József körút 2",2025-08-15,Téglalakás,Új építésű,Távfűtés egyedi méréssel,2019,D,,Nincs,15,16 m²,,,24 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-lipotvaros/8659949?page=29&pos=19&cr=95,"Budapest V. kerület eladó téglalakás 2+1 fél szobás: 185,54 millió Ft",185.0,79.0,4. emelet,2.0,"Budapest V. kerület, Lipótváros, Stollár Béla utca",2025-08-15,Téglalakás,Újszerű,Házközponti,,Nem adta meg a hirdető,,Nincs,6,5 m²,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-szombathely/8255172?page=29&pos=20&cr=95,"Szombathely eladó egyéb lakás 4 szobás: 74,9 millió Ft",74.0,86.0,,4.0,Szombathely,2025-08-15,Egyéb lakás,Új építésű,,2025,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiii-kerulet-ujlipotvaros/8638384?page=30&pos=1&cr=95,Budapest XIII. kerület eladó panellakás 2 szobás: 55 millió Ft,55.0,44.0,2. emelet,2.0,"Budapest XIII. kerület, Újlipótváros, Váci út 56-58",2025-08-15,Panellakás,Jó állapotú,Távfűtés,1970,Nem adta meg a hirdető,,,6,,40 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen/8641236?page=30&pos=2&cr=95,Debrecen eladó téglalakás 1+1 fél szobás: 63 millió Ft,63.0,40.0,földszint,1.0,"Debrecen, Rákóczi utca",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-ii-kerulet-zoldmal/8654461?page=30&pos=3&cr=95,Budapest II. kerület eladó társasházi lakás 3 szobás: 158 millió Ft,158.0,76.0,földszint,3.0,"Budapest II. kerület, Zöldmál",2025-08-15,Társasházi lakás,Felújított,Gázkazán,2000,A,,,3,,50 000 Ft/hó,,30 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-eger-hatvanihostya/8654086?page=30&pos=4&cr=95,"Eger eladó téglalakás 3+2 fél szobás: 73,9 millió Ft",73.0,110.0,tetőtér,3.0,"Eger, Hatvanihóstya, Széna tér",2025-08-15,Téglalakás,Felújított,Gázkazán,2005,E,,Nincs,3,5 m²,15 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-belvaros/8644679?page=30&pos=5&cr=95,Debrecen eladó téglalakás 3 szobás: 196 millió Ft,196.0,92.0,2. emelet,3.0,"Debrecen, Belváros",2025-08-15,Téglalakás,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,4,15 m²,20 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8628716?page=30&pos=6&cr=95,"Budapest II. kerület eladó téglalakás 3+2 fél szobás: 207,48 millió Ft",207.0,96.0,3. emelet,3.0,"Budapest II. kerület, Szilagyi Erzsabet fasor 13-15",2025-08-15,Téglalakás,Jó állapotú,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,,5,2 m²,45 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-gyor-jancsifalu/8653531?page=30&pos=7&cr=95,"Győr eladó társasházi lakás 2 szobás: 49,9 millió Ft",49.0,65.0,2. emelet,2.0,"Győr, Jancsifalu, Ipar utca 51/C",2025-08-15,Társasházi lakás,Újszerű,Hőszivattyú,2020,A++,,,2,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-x-kerulet-ohegy/8644028?page=30&pos=8&cr=95,Budapest X. kerület eladó panellakás 1+2 fél szobás: 65 millió Ft,65.0,59.0,2. emelet,1.0,,2025-08-15,,,,,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-gazdagret/8552574?page=30&pos=9&cr=95,"Budapest XI. kerület eladó téglalakás 3 szobás: 129,9 millió Ft",129.0,77.0,földszint,3.0,"Budapest XI. kerület, Gazdagrét",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,2002,Nem adta meg a hirdető,,Nincs,4,12 m²,,,10 m²,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xx-kerulet-pesterzsebet/8647593?page=30&pos=10&cr=95,"Budapest XX. kerület eladó társasházi lakás 2 szobás: 83,99 millió Ft",83.0,64.0,2. emelet,2.0,"Budapest XX. kerület, Pesterzsébet, Téglaégető utca 2.",2025-08-15,Társasházi lakás,Felújított,Gázkazán,2004,C,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-viii-kerulet/8637781?page=30&pos=11&cr=95,"Budapest VIII. kerület eladó társasházi lakás 3 szobás: 79,9 millió Ft",79.0,67.0,6. emelet,3.0,Budapest VIII. kerület,2025-08-15,Társasházi lakás,Felújított,Házközponti fűtés egyedi méréssel,2005,Nem adta meg a hirdető,,,8,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-szemlohegy/8633156?page=30&pos=12&cr=95,"Budapest II. kerület eladó téglalakás 4+1 fél szobás: 259,9 millió Ft",259.0,128.0,2. emelet,4.0,"Budapest II. kerület, Szemlőhegy, 29/B",2025-08-15,Téglalakás,Felújított,Gázkazán,2001,D,,,3,9 m²,20 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xi-kerulet/8644664?page=30&pos=13&cr=95,"Budapest XI. kerület eladó panellakás 2+1 fél szobás: 81,8 millió Ft",81.0,48.0,félemelet,2.0,"Budapest XI. kerület, mérnök 32",2025-08-15,Panellakás,Felújított,Távfűtés egyedi méréssel,,C,,,4,4 m²,35 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiv-kerulet/8644781?page=30&pos=14&cr=95,"Budapest XIV. kerület eladó panellakás 1+1 fél szobás: 64,9 millió Ft",64.0,50.0,2. emelet,1.0,Budapest XIV. kerület,2025-08-15,Panellakás,Felújított,Távfűtés,,Nem adta meg a hirdető,,,10,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-kelenfold/8594029?page=30&pos=15&cr=95,"Budapest XI. kerület eladó téglalakás 2 szobás: 89,9 millió Ft",89.0,55.0,4. emelet,2.0,"Budapest XI. kerület, Kelenföld",2025-08-15,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,2025,A+,,,8,,10 000 Ft/hó,,16 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-erd-erdliget/8372204?page=30&pos=16&cr=95,Érd eladó téglalakás 3 szobás: 83 millió Ft,83.0,74.0,1. emelet,3.0,"Érd, Érdliget",2025-08-15,Téglalakás,Felújított,Gázkazán,1980,D,,,2,6 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8633527?page=30&pos=17&cr=95,"Budapest XIII. kerület eladó téglalakás 1 szobás: 58,4 millió Ft",58.0,27.0,földszint,1.0,"Budapest XIII. kerület, Csángó utca 9",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1950,H,,,4,,10 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-debrecen-postakert/8447686?page=30&pos=18&cr=95,"Debrecen eladó társasházi lakás 2+2 fél szobás: 96,6 millió Ft",96.0,84.0,1. emelet,2.0,"Debrecen, Postakert, Postakert utca",2025-08-15,Társasházi lakás,Jó állapotú,Gázkazán,2003,E,,Nincs,4,7 m²,15 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-miskolc-diosgyor/8619428?page=30&pos=19&cr=95,Miskolc eladó panellakás 2 szobás: 28 millió Ft,28.0,51.0,3. emelet,2.0,"Miskolc, Diósgyőr",2025-08-15,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1980,Nem adta meg a hirdető,,,10,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen/8454529?page=30&pos=20&cr=95,"Debrecen eladó panellakás 2+2 fél szobás: 68,9 millió Ft",68.0,69.0,2. emelet,2.0,"Debrecen, Monostor",2025-08-15,Panellakás,Felújított,Házközponti fűtés egyedi méréssel,1974,Nem adta meg a hirdető,,,4,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-cegled/8563021?page=31&pos=1&cr=95,Cegléd eladó téglalakás 2 szobás: 38 millió Ft,38.0,50.0,2. emelet,2.0,Cegléd,2025-08-15,Téglalakás,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,Nincs,3,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-paks/8536183?page=31&pos=2&cr=95,Paks eladó panellakás 2 szobás: 46 millió Ft,46.0,57.0,földszint,2.0,"Paks, Árnyas u.",2025-08-15,Panellakás,Átlagos,Távfűtés,1975,C,,,5,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet-kiralymajor/8668082?page=31&pos=3&cr=91,"Budapest XXI. kerület eladó panellakás 3 szobás: 51,6 millió Ft",51.0,57.0,,3.0,"Budapest XXI. kerület, Királymajor",2025-08-15,Panellakás,Jó állapotú,Távfűtés,1970,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet-csillagtelep/8664141?page=31&pos=4&cr=91,"Budapest XXI. kerület eladó panellakás 3 szobás: 62,9 millió Ft",62.0,62.0,,3.0,"Budapest XXI. kerület, Csillagtelep",2025-08-15,Panellakás,Jó állapotú,Házközponti fűtés egyedi méréssel,1988,Nem adta meg a hirdető,,,,6 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-nyiregyhaza-belvaros/8656792?page=31&pos=5&cr=90,"Nyíregyháza eladó panellakás 2 szobás: 41,7 millió Ft",41.0,53.0,,2.0,"Nyíregyháza, Belváros",2025-08-15,Panellakás,Jó állapotú,Házközponti fűtés egyedi méréssel,1979,Nem adta meg a hirdető,,,,6 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok/8561500?page=31&pos=6&cr=90,Siófok eladó téglalakás 4 szobás: 223 millió Ft,223.0,149.0,3. emelet,4.0,Siófok,2025-08-15,Téglalakás,Újszerű,Hőszivattyú,2018,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-vac-belvaros/8318885?page=31&pos=7&cr=90,Vác eladó téglalakás 4+1 fél szobás: 143 millió Ft,143.0,161.0,földszint,4.0,"Vác, Belváros",2025-08-15,Téglalakás,Felújítandó,Egyéb,1888,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyaregyhaza/8102510?page=31&pos=8&cr=90,"Nyáregyháza eladó téglalakás 4 szobás: 61,5 millió Ft",61.0,91.0,földszint,4.0,Nyáregyháza,2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2024,A+,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-orokosfold/8487668?page=31&pos=9&cr=90,"Nyíregyháza eladó téglalakás 3 szobás: 53,9 millió Ft",53.0,63.0,2. emelet,3.0,"Nyíregyháza, Örökösföld, Keleti Márton",2025-08-15,Téglalakás,Újszerű,Gázkazán,2012,B,,,3,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-miskolc/8619466?page=31&pos=10&cr=90,"Miskolc eladó panellakás 1+2 fél szobás: 29,99 millió Ft",29.0,55.0,2. emelet,1.0,Miskolc,2025-08-15,Panellakás,Jó állapotú,Távfűtés,1975,Nem adta meg a hirdető,,,10,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8476769?page=31&pos=11&cr=90,"Nyíregyháza eladó téglalakás 2+1 fél szobás: 45,8 millió Ft",45.0,54.0,3. emelet,2.0,"Nyíregyháza, Belváros, Hunyadi",2025-08-15,Téglalakás,Felújított,Gázkazán,1995,B,,,3,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-zalakaros/8337599?page=31&pos=12&cr=89,"Zalakaros eladó téglalakás 1+1 fél szobás: 30,9 millió Ft",30.0,30.0,1. emelet,1.0,Zalakaros,2025-08-15,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2002,Nem adta meg a hirdető,,,2,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-sopron/8540754?page=31&pos=13&cr=85,"Sopron eladó egyéb lakás 1 szobás: 39,9 millió Ft",39.0,32.0,földszint,1.0,Sopron,2025-08-15,Egyéb lakás,Új építésű,,2024,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg-belvaros/8415820?page=31&pos=14&cr=85,Zalaegerszeg eladó téglalakás 4 szobás: 125 millió Ft,125.0,130.0,3. emelet,4.0,"Zalaegerszeg, Belváros",2025-08-15,Téglalakás,Újszerű,Házközponti,2017,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-revfalu/8530872?page=31&pos=15&cr=85,"Győr eladó téglalakás 3 szobás: 72,3 millió Ft",72.0,61.0,,3.0,"Győr, Révfalu",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2025,Nem adta meg a hirdető,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-gyor-revfalu/8476360?page=31&pos=16&cr=85,"Győr eladó téglalakás 3 szobás: 92,43 millió Ft",92.0,75.0,,3.0,"Győr, Révfalu",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2025,Nem adta meg a hirdető,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kecskemet/8244929?page=31&pos=17&cr=85,"Eladó 4 szobás téglalakás 88,7 millió Ft értékben Kecskeméten - Live Lakópark lakóparkban",88.0,73.0,1. emelet,4.0,Kecskemét,2025-08-15,Téglalakás,Új építésű,Egyéb,,A++,,,6,"4,5 m²",,2025. 1. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8653585?page=31&pos=18&cr=81,"Szeged eladó téglalakás 3 szobás: 74,9 millió Ft",74.0,79.0,1. emelet,3.0,"Szeged, belváros",2025-08-15,Téglalakás,Átlagos,Gázkazán,1995,Nem adta meg a hirdető,,,,"3,3 m²",,,"9,4 m²",
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged/8662670?page=31&pos=19&cr=81,"Szeged eladó téglalakás 3+2 fél szobás: 79,9 millió Ft",79.0,123.0,földszint,3.0,"Szeged, Kálvária sugárút",2025-08-15,Téglalakás,Felújítandó,Gázkazán,1840,Nem adta meg a hirdető,,,1,"4,8 m²",,,,
https://www.zenga.hu/ingatlan/elado-panellakas-szeged/8655413?page=31&pos=20&cr=81,Szeged eladó panellakás 4 szobás: 76 millió Ft,76.0,80.0,2. emelet,4.0,"Szeged, Szent István tér",2025-08-15,Panellakás,Jó állapotú,Távfűtés,1982,Nem adta meg a hirdető,,,5,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8490942?page=32&pos=1&cr=81,"Budapest XIV. kerület eladó téglalakás 3+1 fél szobás: 104,9 millió Ft",104.0,106.0,2. emelet,3.0,"Budapest XIV. kerület, Alsórákos",2025-08-15,Téglalakás,Jó állapotú,Gáz (konvektor),,Nem adta meg a hirdető,,,5,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8646568?page=32&pos=2&cr=80,"Budapest XIV. kerület eladó téglalakás 2+1 fél szobás: 94,9 millió Ft",94.0,85.0,2. emelet,2.0,Budapest XIV. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,2000,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-josavaros/8639482?page=32&pos=3&cr=80,Nyíregyháza eladó téglalakás 2 szobás: 45 millió Ft,45.0,54.0,1. emelet,2.0,"Nyíregyháza, Jósaváros",2025-08-15,Téglalakás,Felújított,Gázkazán,1977,Nem adta meg a hirdető,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8478237?page=32&pos=4&cr=80,Budapest IX. kerület eladó téglalakás 2 szobás: 24 millió Ft,24.0,42.0,1. emelet,2.0,"Budapest IX. kerület, Belső Ferencváros",2025-08-15,Téglalakás,Átlagos,Gáz (konvektor),1945,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8664140?page=32&pos=5&cr=80,"Nyíregyháza eladó téglalakás 2+1 fél szobás: 52,9 millió Ft",52.0,83.0,1. emelet,2.0,"Nyíregyháza, Belváros",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,,C,,,2,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-siofok-aranypart/8382753?page=32&pos=6&cr=80,"Siófok eladó téglalakás 3 szobás: 83,9 millió Ft",83.0,55.0,,3.0,"Siófok, Aranypart",2025-08-15,Téglalakás,Újszerű,Gázkazán,2008,Nem adta meg a hirdető,,,,8 m²,18 700 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-panellakas-szeged-felsovaros/8665349?page=32&pos=7&cr=80,"Szeged eladó panellakás 2 szobás: 44,5 millió Ft",44.0,55.0,4. emelet,2.0,"Szeged, Felsőváros",2025-08-15,Panellakás,Jó állapotú,Távfűtés,1982,F,,,5,3 m²,,,,
