set_id,set_name,url,year,manufacturer,parallel,set_short,base_set
479559,2023-24 Topps Chrome UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479559/2023-24-Topps-Chrome-UEFA-Club-Competitions---Wonderkids-Yellow-Refractor,2023-24,Topps,Wonderkids Yellow Refractor,2023-24  Chrome UEFA Club Competitions,False
478649,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/ViewSet.cfm/sid/478649/2023-24-Topps-Crystal-Premium-UEFA-Champions-League,2023-24,Topps,Base,2023-24  Crystal Premium UEFA Champions League,True
479290,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479290/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Black-Crystal,2023-24,Topps,Black Crystal,2023-24  Crystal Premium UEFA Champions League,False
479299,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479299/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs,2023-24,Topps,Crystal Autographs,2023-24  Crystal Premium UEFA Champions League,False
482710,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482710/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Black,2023-24,Topps,Crystal Autographs Black,2023-24  Crystal Premium UEFA Champions League,False
482714,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482714/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Gold-Luster,2023-24,Topps,Crystal Autographs Gold Luster,2023-24  Crystal Premium UEFA Champions League,False
482708,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482708/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Green,2023-24,Topps,Crystal Autographs Green,2023-24  Crystal Premium UEFA Champions League,False
482711,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482711/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Orange,2023-24,Topps,Crystal Autographs Orange,2023-24  Crystal Premium UEFA Champions League,False
482712,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482712/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Pink,2023-24,Topps,Crystal Autographs Pink,2023-24  Crystal Premium UEFA Champions League,False
482707,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482707/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Purple,2023-24,Topps,Crystal Autographs Purple,2023-24  Crystal Premium UEFA Champions League,False
482713,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/482713/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Crystal-Autographs-Red,2023-24,Topps,Crystal Autographs Red,2023-24  Crystal Premium UEFA Champions League,False
479298,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479298/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Gold-Luster,2023-24,Topps,Gold Luster,2023-24  Crystal Premium UEFA Champions League,False
479289,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479289/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Green-Crystal,2023-24,Topps,Green Crystal,2023-24  Crystal Premium UEFA Champions League,False
479291,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479291/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Orange-Crystal,2023-24,Topps,Orange Crystal,2023-24  Crystal Premium UEFA Champions League,False
479292,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479292/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Pink-Crystal,2023-24,Topps,Pink Crystal,2023-24  Crystal Premium UEFA Champions League,False
479288,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479288/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Purple-Crystal,2023-24,Topps,Purple Crystal,2023-24  Crystal Premium UEFA Champions League,False
479293,2023-24 Topps Crystal Premium UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/479293/2023-24-Topps-Crystal-Premium-UEFA-Champions-League---Red-Crystal,2023-24,Topps,Red Crystal,2023-24  Crystal Premium UEFA Champions League,False
479130,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/ViewSet.cfm/sid/479130/2023-24-Topps-FuGenZ-UEFA-Club-Competitions,2023-24,Topps,Base,2023-24  FuGenZ UEFA Club Competitions,True
479135,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479135/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---Autographs,2023-24,Topps,Autographs,2023-24  FuGenZ UEFA Club Competitions,False
479138,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479138/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---Autographs-Gold,2023-24,Topps,Autographs Gold,2023-24  FuGenZ UEFA Club Competitions,False
479136,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479136/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---Autographs-SN10,2023-24,Topps,Autographs SN10,2023-24  FuGenZ UEFA Club Competitions,False
479137,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479137/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---Autographs-SN5,2023-24,Topps,Autographs SN5,2023-24  FuGenZ UEFA Club Competitions,False
479134,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479134/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---Gold,2023-24,Topps,Gold,2023-24  FuGenZ UEFA Club Competitions,False
479132,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479132/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---SN10,2023-24,Topps,SN10,2023-24  FuGenZ UEFA Club Competitions,False
479131,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479131/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---SN25,2023-24,Topps,SN25,2023-24  FuGenZ UEFA Club Competitions,False
479133,2023-24 Topps FuGenZ UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/479133/2023-24-Topps-FuGenZ-UEFA-Club-Competitions---SN5,2023-24,Topps,SN5,2023-24  FuGenZ UEFA Club Competitions,False
463863,2023-24 Topps Gold UEFA Club Competitions,,2023-24,,,,False
463864,2023-24 Topps Gold UEFA Club Competitions,,2023-24,,,,False
505072,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505072/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs,2023-24,Topps,Autographs,2023-24  Impact UEFA Club Competitions,False
505078,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505078/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-Gold,2023-24,Topps,Autographs Gold,2023-24  Impact UEFA Club Competitions,False
505073,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505073/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-Green,2023-24,Topps,Autographs Green,2023-24  Impact UEFA Club Competitions,False
505074,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505074/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-Pink,2023-24,Topps,Autographs Pink,2023-24  Impact UEFA Club Competitions,False
505075,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505075/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-Purple,2023-24,Topps,Autographs Purple,2023-24  Impact UEFA Club Competitions,False
505076,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505076/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-Rainbow,2023-24,Topps,Autographs Rainbow,2023-24  Impact UEFA Club Competitions,False
505077,2023-24 Topps Impact UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/505077/2023-24-Topps-Impact-UEFA-Club-Competitions---Autographs-SN5,2023-24,Topps,Autographs SN5,2023-24  Impact UEFA Club Competitions,False
450327,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/ViewSet.cfm/sid/450327/2023-24-Topps-Inception-UEFA-Club-Competitions,2023-24,Topps,Base,2023-24  Inception UEFA Club Competitions,True
476083,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476083/2023-24-Topps-Inception-UEFA-Club-Competitions---Aqua,2023-24,Topps,Aqua,2023-24  Inception UEFA Club Competitions,False
476078,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476078/2023-24-Topps-Inception-UEFA-Club-Competitions---Blue,2023-24,Topps,Blue,2023-24  Inception UEFA Club Competitions,False
476086,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476086/2023-24-Topps-Inception-UEFA-Club-Competitions---Gold,2023-24,Topps,Gold,2023-24  Inception UEFA Club Competitions,False
476079,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476079/2023-24-Topps-Inception-UEFA-Club-Competitions---Green,2023-24,Topps,Green,2023-24  Inception UEFA Club Competitions,False
476085,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476085/2023-24-Topps-Inception-UEFA-Club-Competitions---Orange,2023-24,Topps,Orange,2023-24  Inception UEFA Club Competitions,False
476096,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476096/2023-24-Topps-Inception-UEFA-Club-Competitions---Patch-Autographs,2023-24,Topps,Patch Autographs,2023-24  Inception UEFA Club Competitions,False
490687,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/490687/2023-24-Topps-Inception-UEFA-Club-Competitions---Patch-Autographs-Gold,2023-24,Topps,Patch Autographs Gold,2023-24  Inception UEFA Club Competitions,False
490686,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/490686/2023-24-Topps-Inception-UEFA-Club-Competitions---Patch-Autographs-Orange,2023-24,Topps,Patch Autographs Orange,2023-24  Inception UEFA Club Competitions,False
476080,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476080/2023-24-Topps-Inception-UEFA-Club-Competitions---Pink,2023-24,Topps,Pink,2023-24  Inception UEFA Club Competitions,False
476081,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476081/2023-24-Topps-Inception-UEFA-Club-Competitions---Purple,2023-24,Topps,Purple,2023-24  Inception UEFA Club Competitions,False
476082,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476082/2023-24-Topps-Inception-UEFA-Club-Competitions---Rainbow,2023-24,Topps,Rainbow,2023-24  Inception UEFA Club Competitions,False
476084,2023-24 Topps Inception UEFA Club Competitions,https://www.tcdb.com/Checklist.cfm/sid/476084/2023-24-Topps-Inception-UEFA-Club-Competitions---Red,2023-24,Topps,Red,2023-24  Inception UEFA Club Competitions,False
425855,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/ViewSet.cfm/sid/425855/2023-24-Topps-Knockout-UEFA-Champions-League,2023-24,Topps,Base,2023-24  Knockout UEFA Champions League,True
426060,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426060/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Blue,2023-24,Topps,Autographs Blue,2023-24  Knockout UEFA Champions League,False
426062,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426062/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Gold,2023-24,Topps,Autographs Gold,2023-24  Knockout UEFA Champions League,False
426059,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426059/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Green,2023-24,Topps,Autographs Green,2023-24  Knockout UEFA Champions League,False
426064,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426064/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Pink,2023-24,Topps,Autographs Pink,2023-24  Knockout UEFA Champions League,False
426063,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426063/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Purple,2023-24,Topps,Autographs Purple,2023-24  Knockout UEFA Champions League,False
426061,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426061/2023-24-Topps-Knockout-UEFA-Champions-League---Autographs-Red,2023-24,Topps,Autographs Red,2023-24  Knockout UEFA Champions League,False
426055,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426055/2023-24-Topps-Knockout-UEFA-Champions-League---Blue,2023-24,Topps,Blue,2023-24  Knockout UEFA Champions League,False
426057,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426057/2023-24-Topps-Knockout-UEFA-Champions-League---Gold,2023-24,Topps,Gold,2023-24  Knockout UEFA Champions League,False
426054,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426054/2023-24-Topps-Knockout-UEFA-Champions-League---Green,2023-24,Topps,Green,2023-24  Knockout UEFA Champions League,False
426058,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426058/2023-24-Topps-Knockout-UEFA-Champions-League---Pink,2023-24,Topps,Pink,2023-24  Knockout UEFA Champions League,False
426056,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426056/2023-24-Topps-Knockout-UEFA-Champions-League---Purple,2023-24,Topps,Purple,2023-24  Knockout UEFA Champions League,False
426053,2023-24 Topps Knockout UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/426053/2023-24-Topps-Knockout-UEFA-Champions-League---Red,2023-24,Topps,Red,2023-24  Knockout UEFA Champions League,False
407999,2023-24 Topps Match Attax UEFA Club Competitions Extra,https://www.tcdb.com/Checklist.cfm/sid/407999/2023-24-Topps-Match-Attax-UEFA-Club-Competitions-Extra---UCL-Debut-Memento-Relic,2023-24,Topps,UCL Debut Memento Relic,2023-24  Match Attax UEFA Club Competitions Extra,False
443833,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443834,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443837,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443838,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443835,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443836,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443864,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
443865,2023-24 Topps Museum Collection UEFA Champions League,,2023-24,,,,False
382337,2023-24 Topps Now UEFA Champions League,https://www.tcdb.com/ViewSet.cfm/sid/382337/2023-24-Topps-Now-UEFA-Champions-League,2023-24,Topps,Base,2023-24  Now UEFA Champions League,True
382338,2023-24 Topps Now UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/382338/2023-24-Topps-Now-UEFA-Champions-League---Black,2023-24,Topps,Black,2023-24  Now UEFA Champions League,False
382339,2023-24 Topps Now UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/382339/2023-24-Topps-Now-UEFA-Champions-League---Gold,2023-24,Topps,Gold,2023-24  Now UEFA Champions League,False
382340,2023-24 Topps Now UEFA Champions League,https://www.tcdb.com/Checklist.cfm/sid/382340/2023-24-Topps-Now-UEFA-Champions-League---Purple,2023-24,Topps,Purple,2023-24  Now UEFA Champions League,False
474624,2023-24 Topps Paris Saint-Germain Fan Set,,2023-24,,,,False
446541,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/ViewSet.cfm/sid/446541/2023-24-Topps-Paris-Saint-Germain-Team-Set,2023-24,Topps,Base,2023-24  Paris Saint-Germain Team Set,True
465837,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465837/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Autograph-Relics,2023-24,Topps,1974 Topps Autograph Relics,2023-24  Paris Saint-Germain Team Set,False
469217,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/469217/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Autograph-Relics-Gold-Foilboard,2023-24,Topps,1974 Topps Autograph Relics Gold Foilboard,2023-24  Paris Saint-Germain Team Set,False
465834,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465834/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics,2023-24,Topps,1974 Topps Relics,2023-24  Paris Saint-Germain Team Set,False
480077,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480077/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Blue,2023-24,Topps,1974 Topps Relics Blue,2023-24  Paris Saint-Germain Team Set,False
480082,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480082/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Gold,2023-24,Topps,1974 Topps Relics Gold,2023-24  Paris Saint-Germain Team Set,False
480080,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480080/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Orange,2023-24,Topps,1974 Topps Relics Orange,2023-24  Paris Saint-Germain Team Set,False
480078,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480078/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Pink,2023-24,Topps,1974 Topps Relics Pink,2023-24  Paris Saint-Germain Team Set,False
480081,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480081/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Red,2023-24,Topps,1974 Topps Relics Red,2023-24  Paris Saint-Germain Team Set,False
480079,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480079/2023-24-Topps-Paris-Saint-Germain-Team-Set---1974-Topps-Relics-Yellow,2023-24,Topps,1974 Topps Relics Yellow,2023-24  Paris Saint-Germain Team Set,False
465831,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465831/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs,2023-24,Topps,Base Autographs,2023-24  Paris Saint-Germain Team Set,False
480059,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480059/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Blue,2023-24,Topps,Base Autographs Blue,2023-24  Paris Saint-Germain Team Set,False
480065,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480065/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Gold,2023-24,Topps,Base Autographs Gold,2023-24  Paris Saint-Germain Team Set,False
480063,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480063/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Louvre-Lines,2023-24,Topps,Base Autographs Louvre Lines,2023-24  Paris Saint-Germain Team Set,False
480062,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480062/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Orange,2023-24,Topps,Base Autographs Orange,2023-24  Paris Saint-Germain Team Set,False
480060,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480060/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Pink,2023-24,Topps,Base Autographs Pink,2023-24  Paris Saint-Germain Team Set,False
480064,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480064/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Red,2023-24,Topps,Base Autographs Red,2023-24  Paris Saint-Germain Team Set,False
480061,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480061/2023-24-Topps-Paris-Saint-Germain-Team-Set---Base-Autographs-Yellow,2023-24,Topps,Base Autographs Yellow,2023-24  Paris Saint-Germain Team Set,False
446568,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446568/2023-24-Topps-Paris-Saint-Germain-Team-Set---Blue,2023-24,Topps,Blue,2023-24  Paris Saint-Germain Team Set,False
446570,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446570/2023-24-Topps-Paris-Saint-Germain-Team-Set---Gold,2023-24,Topps,Gold,2023-24  Paris Saint-Germain Team Set,False
465832,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465832/2023-24-Topps-Paris-Saint-Germain-Team-Set---Gold-Drip-Autographs,2023-24,Topps,Gold Drip Autographs,2023-24  Paris Saint-Germain Team Set,False
480068,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480068/2023-24-Topps-Paris-Saint-Germain-Team-Set---Gold-Drip-Autographs-Gold,2023-24,Topps,Gold Drip Autographs Gold,2023-24  Paris Saint-Germain Team Set,False
480066,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480066/2023-24-Topps-Paris-Saint-Germain-Team-Set---Gold-Drip-Autographs-Orange,2023-24,Topps,Gold Drip Autographs Orange,2023-24  Paris Saint-Germain Team Set,False
480067,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480067/2023-24-Topps-Paris-Saint-Germain-Team-Set---Gold-Drip-Autographs-Red,2023-24,Topps,Gold Drip Autographs Red,2023-24  Paris Saint-Germain Team Set,False
446567,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446567/2023-24-Topps-Paris-Saint-Germain-Team-Set---Icy-Foil,2023-24,Topps,Icy Foil,2023-24  Paris Saint-Germain Team Set,False
465833,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465833/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs,2023-24,Topps,Light Up Autographs,2023-24  Paris Saint-Germain Team Set,False
480069,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480069/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Blue,2023-24,Topps,Light Up Autographs Blue,2023-24  Paris Saint-Germain Team Set,False
480074,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480074/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Gold,2023-24,Topps,Light Up Autographs Gold,2023-24  Paris Saint-Germain Team Set,False
480072,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480072/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Orange,2023-24,Topps,Light Up Autographs Orange,2023-24  Paris Saint-Germain Team Set,False
480070,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480070/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Pink,2023-24,Topps,Light Up Autographs Pink,2023-24  Paris Saint-Germain Team Set,False
480073,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480073/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Red,2023-24,Topps,Light Up Autographs Red,2023-24  Paris Saint-Germain Team Set,False
480071,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480071/2023-24-Topps-Paris-Saint-Germain-Team-Set---Light-Up-Autographs-Yellow,2023-24,Topps,Light Up Autographs Yellow,2023-24  Paris Saint-Germain Team Set,False
446574,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446574/2023-24-Topps-Paris-Saint-Germain-Team-Set---Louvre-Lines,2023-24,Topps,Louvre Lines,2023-24  Paris Saint-Germain Team Set,False
446573,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446573/2023-24-Topps-Paris-Saint-Germain-Team-Set---Orange,2023-24,Topps,Orange,2023-24  Paris Saint-Germain Team Set,False
446569,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446569/2023-24-Topps-Paris-Saint-Germain-Team-Set---Pink,2023-24,Topps,Pink,2023-24  Paris Saint-Germain Team Set,False
465836,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/465836/2023-24-Topps-Paris-Saint-Germain-Team-Set---PSG-Autograph-Relic-Books,2023-24,Topps,PSG Autograph Relic Books,2023-24  Paris Saint-Germain Team Set,False
480085,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480085/2023-24-Topps-Paris-Saint-Germain-Team-Set---PSG-Dual-Autograph-Relic-Books-Gold,2023-24,Topps,PSG Dual Autograph Relic Books Gold,2023-24  Paris Saint-Germain Team Set,False
480084,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/480084/2023-24-Topps-Paris-Saint-Germain-Team-Set---PSG-Dual-Autograph-Relic-Books-Red,2023-24,Topps,PSG Dual Autograph Relic Books Red,2023-24  Paris Saint-Germain Team Set,False
446571,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446571/2023-24-Topps-Paris-Saint-Germain-Team-Set---Red,2023-24,Topps,Red,2023-24  Paris Saint-Germain Team Set,False
446572,2023-24 Topps Paris Saint-Germain Team Set,https://www.tcdb.com/Checklist.cfm/sid/446572/2023-24-Topps-Paris-Saint-Germain-Team-Set---Yellow,2023-24,Topps,Yellow,2023-24  Paris Saint-Germain Team Set,False
471667,2023-24 Topps Premium Black & White Edition Paris Saint-Germain,https://www.tcdb.com/ViewSet.cfm/sid/471667/2023-24-Topps-Premium-Black-&-White-Edition-Paris-Saint-Germain,2023-24,Topps,Base,2023-24  Premium Black & White Edition Paris Saint-Germain,True
480522,2023-24 Topps Premium Black & White Edition Paris Saint-Germain,https://www.tcdb.com/Checklist.cfm/sid/480522/2023-24-Topps-Premium-Black-&-White-Edition-Paris-Saint-Germain---Amber,2023-24,Topps,Amber,2023-24  Premium Black & White Edition Paris Saint-Germain,False
